Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
765,1/7/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,19,65,NA
765,20-01-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,23,52,NA
765,22-01-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,16,73,NA
765,24-01-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,20,74,NA
765,28-01-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,22,70,NA
765,30-01-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,17,77,NA
765,2/3/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,22,80,NA
765,2/5/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,20,80,NA
765,2/7/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,25,75,NA
765,2/11/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,24,78,NA
765,13-02-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,22,86,NA
765,17-02-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,74,NA
765,19-02-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,23,63,NA
765,21-02-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,27,93,NA
765,25-02-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,21,85,NA
765,3/3/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,17,54,NA
765,3/5/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,75,NA
765,3/7/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,19,67,NA
765,3/11/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,18,67,NA
765,13-03-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,20,80,NA
765,17-03-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,22,97,NA
765,19-03-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,17,75,NA
765,21-03-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,14,92,NA
765,25-03-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,89,NA
765,27-03-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,72,NA
765,4/1/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,19,69,NA
765,4/3/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,61,NA
765,4/7/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,21,55,NA
765,4/9/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,20,82,NA
765,4/11/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,23,66,NA
765,16-04-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,19,72,NA
765,21-04-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,22,75,NA
765,23-04-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,21,71,NA
765,28-04-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,19,56,NA
765,30-04-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,13,54,NA
765,5/5/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,21,60,NA
765,5/7/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,18,48,NA
765,5/9/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,42,NA
765,13-05-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,21,91,NA
765,15-05-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,19,83,NA
765,19-05-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,23,78,NA
765,21-05-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,102,NA
765,23-05-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,20,96,NA
765,27-05-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,68,NA
765,29-05-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,21,61,NA
765,6/2/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,62,NA
765,6/4/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,18,65,NA
765,6/6/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,20,47,NA
765,6/10/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,26,75,NA
765,6/12/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,122,NA
765,16-06-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,19,122,NA
765,18-06-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,21,98,NA
765,20-06-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,22,75,NA
765,24-06-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,16,71,NA
765,26-06-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,19,72,NA
765,30-06-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,16,45,NA
765,7/2/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,75,NA
765,7/4/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,18,77,NA
765,7/8/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,13,101,NA
765,7/10/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,13,77,NA
765,14-07-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,119,NA
765,16-07-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,18,112,NA
765,18-07-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,107,NA
765,22-07-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,17,115,NA
765,24-07-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,133,NA
765,28-07-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,33,150,NA
765,31-07-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,26,123,NA
765,8/4/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,107,NA
765,8/6/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,19,72,NA
765,8/8/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,22,68,NA
765,8/12/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,NA,47,NA
765,14-08-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,38,NA
765,19-08-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,17,55,NA
765,21-08-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,20,38,NA
765,25-08-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,21,45,NA
765,27-08-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,27,59,NA
765,9/1/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,22,51,NA
765,9/3/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,24,54,NA
765,9/5/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,29,61,NA
765,9/9/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,29,68,NA
765,9/11/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,27,64,NA
765,15-09-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,29,60,NA
765,17-09-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,31,64,NA
765,19-09-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,24,61,NA
765,23-09-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,22,58,NA
765,25-09-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,27,53,NA
765,29-09-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,26,49,NA
765,10/1/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,24,51,NA
765,10/8/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,25,49,NA
765,10/10/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,28,60,NA
765,16-10-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,20,41,NA
765,27-10-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,38,NA
765,29-10-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,20,58,NA
765,31-10-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,26,58,NA
765,11/6/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,18,99,NA
765,11/10/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,59,NA
765,11/12/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,26,62,NA
765,17-11-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,26,52,NA
765,19-11-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,23,69,NA
765,21-11-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,24,67,NA
765,25-11-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,24,64,NA
765,27-11-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,21,74,NA
765,12/1/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,21,67,NA
765,12/3/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,19,70,NA
765,12/5/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,22,77,NA
765,12/9/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,20,68,NA
765,12/11/2014,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,23,59,NA
765,17-12-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,22,72,NA
765,19-12-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,24,62,NA
765,23-12-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,19,44,NA
765,26-12-14,Tamil Nadu,Chennai,"Anna Nagar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,23,73,NA
764,1/2/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,19,61,NA
764,1/6/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,18,59,NA
764,17-01-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,26,74,NA
764,21-01-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,22,49,NA
764,23-01-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,22,76,NA
764,27-01-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,20,66,NA
764,29-01-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,22,74,NA
764,31-01-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,16,48,NA
764,2/4/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,94,NA
764,2/6/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,24,76,NA
764,2/10/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,25,56,NA
764,2/12/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,22,61,NA
764,14-02-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,23,73,NA
764,18-02-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,22,58,NA
764,20-02-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,21,69,NA
764,24-02-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,22,51,NA
764,26-02-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,22,54,NA
764,28-02-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,16,59,NA
764,3/4/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,15,47,NA
764,3/6/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,17,39,NA
764,3/10/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,22,52,NA
764,3/12/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,17,73,NA
764,14-03-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,83,NA
764,18-03-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,85,NA
764,20-03-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,18,73,NA
764,24-03-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,19,71,NA
764,26-03-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,56,NA
764,28-03-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,17,68,NA
764,4/2/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,36,NA
764,4/4/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,19,55,NA
764,4/8/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,20,36,NA
764,4/10/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,21,53,NA
764,15-04-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,52,NA
764,17-04-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,59,NA
764,22-04-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,14,38,NA
764,25-04-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,17,41,NA
764,29-04-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,68,NA
764,5/2/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,21,50,NA
764,5/6/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,62,NA
764,5/8/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,18,36,NA
764,5/12/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,25,NA
764,14-05-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,14,41,NA
764,16-05-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,22,61,NA
764,20-05-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,21,43,NA
764,22-05-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,22,49,NA
764,26-05-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,18,49,NA
764,28-05-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,46,NA
764,30-05-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,41,NA
764,6/3/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,20,59,NA
764,6/5/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,19,68,NA
764,6/9/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,21,65,NA
764,6/11/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,20,63,NA
764,13-06-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,20,86,NA
764,17-06-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,20,67,NA
764,19-06-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,20,72,NA
764,23-06-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,66,NA
764,25-06-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,16,98,NA
764,27-06-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,72,NA
764,7/1/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,16,62,NA
764,7/3/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,56,NA
764,7/7/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,77,NA
764,7/9/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,71,NA
764,7/11/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,18,70,NA
764,15-07-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,71,NA
764,17-07-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,72,NA
764,21-07-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,66,NA
764,23-07-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,81,NA
764,25-07-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,19,58,NA
764,30-07-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,66,NA
764,8/1/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,18,72,NA
764,8/5/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,16,68,NA
764,8/7/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,52,NA
764,8/11/2014,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,18,64,NA
764,13-08-14,Tamil Nadu,Chennai,"Adyar, Chennai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,24,56,NA
